x,y
100.00,13.92
100.00,13.92
100.00,13.92
100.00,13.92
100.00,13.92
100.00,13.92
100.00,13.92
100.00,13.92
100.00,13.92
100.00,13.92
100.00,13.74
100.00,13.74
100.00,13.74
100.00,13.92
100.00,13.92
100.00,13.92
100.00,13.92
100.00,13.92
100.00,13.92
100.00,13.92
100.00,13.92
100.00,13.92
100.00,13.92
100.00,13.19
100.00,12.82
100.00,13.00
100.00,12.09
100.00,11.17
100.00,10.26
100.00,9.52
100.00,9.71
100.00,9.52
100.00,9.52
100.00,9.52
100.00,9.71
100.00,9.34
100.00,9.52
100.00,10.44
100.00,9.89
100.00,9.52
100.00,9.71
100.00,10.62
100.00,11.54
100.00,12.45
100.00,13.19
100.00,13.92
100.00,14.10
100.00,14.10
100.00,14.10
100.00,13.92
100.00,14.10
100.00,13.92
100.00,13.92
100.00,13.92
100.00,13.92
100.00,13.92
100.00,14.10
100.00,14.10
100.00,14.10
100.00,14.10
100.00,13.55
100.00,12.64
100.00,11.72
100.00,10.81
100.00,9.89
100.00,10.26
100.00,11.17
100.00,12.09
100.00,13.00
100.00,13.92
100.00,14.10
100.00,13.92
100.00,14.10
100.00,13.19
100.00,13.55
100.00,12.64
100.00,11.72
100.00,10.81
100.00,9.89
100.00,10.07
100.00,9.89
100.00,9.71
100.00,10.07
100.00,10.26
100.00,9.71
100.00,9.89
100.00,10.62
100.00,11.54
100.00,12.45
100.00,13.19
100.00,14.10
100.00,14.10
100.00,14.29
100.00,14.29
100.00,14.29
100.00,14.29
100.00,14.29
100.00,14.29
100.00,14.10
100.00,14.10
100.00,14.10
100.00,14.10
100.00,14.29
100.00,14.10
100.00,14.29
100.00,14.47
100.00,14.47
100.00,14.29
100.00,15.20
100.00,16.12
100.00,17.03
100.00,17.95
100.00,18.86
100.00,19.78
100.00,20.70
100.00,21.61
100.00,22.53
100.00,23.44
100.00,24.36
100.00,25.27
100.00,26.19
100.00,27.11
100.00,28.02
100.00,28.94
100.00,29.85
100.00,30.77
100.00,31.68
100.00,32.60
100.00,33.52
100.00,34.43
100.00,35.35
100.00,36.26
100.00,37.18
100.00,38.10
100.00,39.01
100.00,39.93
100.00,40.84
100.00,41.76
100.00,42.67
100.00,43.59
100.00,44.51
100.00,45.42
100.00,46.34
100.00,47.25
100.00,48.17
100.00,49.08
100.00,50.00
100.00,50.92
100.00,51.83
100.00,52.75
100.00,53.66
100.00,54.58
100.00,55.49
100.00,56.41
100.00,57.33
100.00,58.24
100.00,59.16
100.00,60.07
100.00,60.99
100.00,61.90
100.00,62.82
100.00,63.74
100.00,64.65
100.00,65.57
100.00,66.48
100.00,67.40
100.00,68.32
100.00,69.23
100.00,70.15
100.00,71.06
100.00,71.98
100.00,72.89
100.00,73.81
100.00,74.73
100.00,75.64
100.00,76.56
100.00,77.47
100.00,78.39
100.00,79.30
100.00,80.22
100.00,81.14
100.00,82.05
100.00,82.97
100.00,83.88
100.00,84.80
100.00,85.71
100.00,86.63
100.00,87.55
100.00,88.46
100.00,89.38
100.00,90.29
100.00,91.21
100.00,92.12
100.00,93.04
100.00,93.96
100.00,94.87
100.00,95.79
100.00,96.70
100.00,97.62
100.00,98.53
100.00,99.45
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
