x,y
60.80,71.05
61.04,70.32
61.16,71.05
61.39,70.32
61.51,71.05
61.75,70.32
61.87,71.05
62.10,70.32
62.22,71.05
62.46,70.32
62.57,71.05
62.81,70.32
62.93,71.05
63.16,70.32
63.28,71.05
63.52,70.32
63.64,71.05
63.87,70.32
63.99,71.05
64.23,70.32
64.34,71.05
64.58,70.32
64.70,71.05
64.94,70.32
65.05,71.05
65.29,70.32
65.41,71.05
65.64,70.32
65.76,71.05
66.00,70.32
66.12,71.05
66.35,70.32
66.47,71.05
66.71,70.32
66.82,71.05
67.06,70.32
67.18,71.05
67.41,70.32
67.53,71.05
67.77,70.32
67.89,71.05
68.12,70.32
68.24,71.05
68.48,70.32
68.60,71.05
68.83,70.32
68.95,71.05
69.19,70.32
69.30,71.05
69.54,70.32
69.66,71.05
69.89,70.32
70.01,71.05
70.25,70.32
70.37,71.05
70.60,70.32
70.72,71.05
70.96,70.32
71.07,71.05
71.31,70.32
71.43,71.05
71.66,70.32
71.78,71.05
72.02,70.32
72.14,71.05
72.37,70.32
72.49,71.05
72.73,70.32
72.85,71.05
73.08,70.07
73.20,70.80
73.44,70.07
73.55,70.80
73.79,70.07
73.91,70.80
74.14,70.07
74.26,70.80
74.50,70.07
74.62,70.80
74.85,70.07
74.97,70.80
75.21,70.07
75.32,70.80
75.56,70.07
75.68,70.80
75.91,70.07
76.03,70.80
76.27,70.07
76.39,70.80
76.62,70.07
76.74,70.80
76.98,70.07
77.10,70.80
77.33,70.07
77.45,70.80
77.69,70.07
77.80,70.80
78.04,70.07
78.16,70.80
78.39,70.07
78.51,70.80
78.75,70.07
78.87,70.80
79.10,70.07
79.22,70.80
79.46,70.07
79.57,70.80
79.81,70.32
79.93,70.80
80.17,70.32
80.28,70.80
80.52,70.32
80.64,70.80
80.87,70.32
80.99,70.80
81.23,70.32
81.35,70.80
81.58,70.32
81.70,70.80
81.94,70.32
82.05,70.80
82.29,70.32
82.41,70.80
82.64,70.32
82.76,70.80
83.00,70.32
83.12,70.80
83.35,70.32
83.47,71.05
83.71,70.32
83.83,71.05
84.06,70.32
84.18,70.80
84.42,70.32
84.53,71.05
84.77,70.32
84.89,70.80
85.12,70.32
85.24,71.05
85.48,70.07
85.60,70.80
85.83,70.07
85.95,70.80
86.19,70.07
86.30,70.80
86.54,70.07
86.66,70.80
86.89,70.07
87.01,70.56
87.25,70.07
87.37,70.80
87.60,70.07
87.72,70.80
87.96,70.07
88.08,70.80
88.31,70.07
88.43,70.80
88.67,70.07
88.78,70.80
89.02,70.07
89.14,70.80
89.37,70.07
89.49,70.80
89.73,70.07
89.85,70.80
90.08,70.07
90.20,70.80
90.44,70.07
90.55,70.80
90.79,70.07
90.91,70.80
91.15,70.07
91.26,70.80
91.50,70.07
91.62,70.80
91.85,70.07
91.97,70.80
92.21,70.07
92.33,70.80
92.56,70.07
92.68,70.80
92.92,70.07
93.03,70.80
93.27,70.07
93.39,70.80
93.62,70.07
93.74,70.80
93.98,70.07
94.10,70.80
94.33,70.07
94.45,70.80
94.69,70.07
94.81,70.80
95.04,70.07
95.16,70.80
95.40,70.07
95.51,70.80
95.75,70.07
95.87,70.80
96.10,70.32
96.22,70.80
96.46,70.07
96.58,70.80
96.81,70.32
96.93,70.80
97.17,70.07
97.28,70.80
97.52,70.07
97.64,70.80
97.87,70.07
97.99,70.80
98.23,69.83
98.35,70.56
98.58,69.83
98.70,70.56
98.94,70.07
99.06,70.56
99.29,69.83
99.41,70.80
99.65,70.07
99.76,70.56
100.00,70.07
100.00,70.07
100.00,70.07
100.00,70.07
100.00,70.07
100.00,70.07
100.00,70.07
100.00,70.07
100.00,70.07
100.00,70.07
100.00,70.07
100.00,70.07
100.00,70.07
100.00,70.07
100.00,70.07
100.00,70.07
100.00,70.07
100.00,70.32
100.00,70.80
100.00,70.80
100.00,70.80
100.00,70.80
100.00,70.80
100.00,70.80
100.00,70.80
100.00,70.80
100.00,70.80
100.00,70.80
100.00,70.56
100.00,70.80
100.00,70.80
100.00,70.56
100.00,70.80
100.00,70.56
100.00,70.56
