FREQUENCY (cm^-1),ENERGY TRANSMITTED
3131.856300,94.891300
3131.017700,95.000000
3130.179800,95.108700
3129.341200,95.217400
3128.503300,95.217400
3127.664700,95.217400
3126.826100,95.108700
3125.988200,95.217400
3125.149600,95.326100
3124.311700,95.434800
3123.473100,95.326100
3122.634500,95.326100
3121.796600,95.597800
3120.958000,95.869600
3120.120100,95.869600
3119.281500,95.869600
3118.442900,96.087000
3117.605000,96.087000
3116.766400,93.043500
3115.927800,93.260900
3115.089900,93.478300
3114.251300,93.695700
3113.413400,93.913000
3112.574800,94.130400
3111.736200,94.239100
3110.898300,94.347800
3110.059700,94.347800
3109.221800,94.347800
3108.383200,94.347800
3107.544600,94.456500
3106.706700,94.456500
3105.868100,94.673900
3105.030200,94.782600
3104.191600,95.000000
3103.353000,95.217400
3102.515100,95.326100
3101.676500,95.543500
3100.838600,95.543500
