FREQUENCY (cm^-1),ENERGY TRANSMITTED
3447.904200,66.087000
3447.065600,66.087000
3446.227700,66.087000
3445.389100,66.087000
3444.551200,66.087000
3443.712600,65.978300
3442.874000,65.978300
3442.036100,65.978300
3441.197500,65.923900
3440.359600,65.869600
3439.521000,65.869600
3438.682400,65.760900
3437.844500,65.760900
3437.005900,65.760900
3436.168000,65.652200
3435.329400,65.652200
3434.490800,65.543500
3433.652900,65.543500
3432.814300,65.543500
3431.975700,65.543500
3431.137800,65.543500
3430.299200,65.543500
3429.461300,65.543500
3428.622700,65.543500
3427.784100,65.543500
3426.946200,65.434800
3426.107600,65.434800
3425.269700,65.326100
3424.431100,65.326100
3423.592500,65.326100
3422.754600,65.217400
3421.916000,65.217400
3421.078100,65.108700
3420.239500,65.108700
3419.400900,64.891300
3418.563000,64.891300
3417.724400,64.347800
3416.886500,64.347800
3416.047900,64.347800
3415.209300,64.347800
3414.371400,64.076100
3413.532800,63.804300
3412.694900,63.804300
3411.856300,63.804300
3411.017700,63.695700
3410.179800,63.695700
3409.341200,63.587000
3408.503300,63.478300
3407.664700,63.478300
3406.826100,63.152200
3405.988200,62.826100
3405.149600,62.826100
3404.311700,62.717400
3403.473100,62.608700
3402.634500,62.391300
3401.796600,62.282600
3400.958000,62.282600
3400.120100,62.391300
3399.281500,62.391300
3398.442900,62.391300
3397.605000,62.500000
3396.766400,62.500000
3395.927800,62.500000
3395.089900,62.391300
3394.251300,62.391300
3393.413400,62.282600
3392.574800,62.282600
3391.736200,62.391300
3390.898300,62.391300
3390.059700,62.173900
3389.221800,61.956500
3388.383200,61.847800
3387.544600,61.847800
3386.706700,61.739100
3385.868100,61.847800
3385.030200,61.847800
3384.191600,61.847800
3383.353000,61.847800
3382.515100,61.847800
3381.676500,61.847800
3380.838600,61.847800
3380.000000,61.956500
3379.161400,61.956500
3378.323500,61.413000
3377.484900,61.413000
3376.647000,61.413000
3375.808400,61.413000
3374.969800,61.195700
3374.131900,60.760900
3373.293300,60.652200
3372.455400,60.543500
3371.616800,60.217400
3370.778200,59.782600
