Frequency (cm^-1),Energy Transmitted
3112.311600,0.435760
3111.432400,0.435760
3110.552500,0.435760
3109.673300,0.435760
3108.794100,0.435760
3107.914900,0.435760
3107.035000,0.436831
3106.155800,0.436831
3105.276600,0.436831
3104.396700,0.435760
3103.517500,0.435760
3102.638300,0.436831
3101.759100,0.436831
3100.879200,0.436831
