frequency (cm^-1),energy transmitted
509.229950,0.940591
508.499550,0.939775
507.769150,0.938959
507.038750,0.938959
506.308350,0.938959
505.577950,0.938959
504.847550,0.938959
504.116600,0.938959
503.386200,0.938510
502.655800,0.938061
501.925400,0.937612
501.195000,0.937163
500.464600,0.937163
499.734200,0.937163
499.003800,0.936565
498.273400,0.935966
497.543000,0.935368
496.812600,0.934171
496.082200,0.932974
495.351800,0.931777
494.621400,0.930580
493.891000,0.929384
493.160600,0.928187
492.430200,0.926990
491.699800,0.925793
490.969400,0.924596
490.239000,0.923399
489.508600,0.922202
488.778200,0.921005
488.047800,0.919808
487.317400,0.918612
486.587000,0.917415
485.856600,0.916577
485.126200,0.915739
484.395800,0.914901
483.665400,0.914063
482.935000,0.913226
482.204600,0.912388
481.474200,0.911550
480.743800,0.910712
480.013400,0.909874
479.283000,0.909037
478.552600,0.908199
477.822200,0.907361
477.091800,0.906523
476.361400,0.905685
475.631000,0.904847
474.900600,0.903710
474.170200,0.902573
473.439800,0.901436
472.709400,0.900299
471.979000,0.899162
471.248600,0.898025
470.518200,0.896888
469.787250,0.895751
469.056850,0.894614
468.326450,0.893477
467.596050,0.892340
466.865650,0.891203
466.135250,0.890066
465.404850,0.888929
464.674450,0.887792
463.944050,0.886535
463.213650,0.885278
462.483250,0.884022
461.752850,0.882765
461.022450,0.881508
460.292050,0.880251
459.561650,0.878995
458.831250,0.877738
458.100850,0.876481
457.370450,0.875224
456.640050,0.873968
455.909650,0.872711
455.179250,0.871454
454.448850,0.870197
453.718450,0.868941
452.988050,0.868492
452.257650,0.868043
451.527250,0.867594
450.796850,0.867145
450.066450,0.866697
449.336050,0.866248
448.605650,0.863854
447.875250,0.861460
447.144850,0.859066
446.414450,0.859066
445.684050,0.858169
444.953650,0.858169
444.223250,0.855700
443.492850,0.853232
442.762450,0.850763
442.032050,0.848294
441.301650,0.845502
440.571250,0.842709
439.840850,0.839916
439.110450,0.837123
438.380050,0.834331
437.649650,0.831538
436.919250,0.828745
436.188850,0.825953
435.457900,0.823160
434.727500,0.819569
433.997100,0.816876
433.266700,0.812388
432.536300,0.795332
431.805900,0.802513
431.075500,0.786355
430.345100,0.805206
429.614700,0.786355
428.884300,0.782765
428.153900,0.779174
427.423500,0.777379
426.693100,0.774686
425.962700,0.772890
425.232300,0.769300
424.501900,0.767504
423.771500,0.789048
423.041100,0.785458
422.310700,0.781867
421.580300,0.781867
420.849900,0.780072
420.119500,0.780072
419.389100,0.780072
418.658700,0.776032
417.928300,0.771993
417.197900,0.771993
416.467500,0.771993
415.737100,0.771095
415.006700,0.771095
414.276300,0.762118
413.545900,0.762118
412.815500,0.761221
412.085100,0.761221
411.354700,0.752244
410.624300,0.752244
409.893900,0.752244
409.163500,0.746858
408.433100,0.741472
407.702700,0.737882
406.972300,0.734291
406.241900,0.733393
405.511500,0.733393
404.781100,0.729803
404.050700,0.726212
403.320300,0.726212
402.589900,0.725314
401.859500,0.721724
401.128550,0.718133
400.398150,0.718133
399.667750,0.718133
398.937350,0.709336
398.206950,0.700539
397.476550,0.691741
396.746150,0.682944
396.015750,0.674147
395.285350,0.674147
394.554950,0.672053
393.824550,0.668633
393.094150,0.664273
392.363750,0.664273
391.633350,0.656194
390.902950,0.656194
390.172550,0.655296
389.442150,0.654399
388.711750,0.654399
387.981350,0.649013
387.250950,0.649013
386.520550,0.645422
385.790150,0.643627
385.059750,0.632855
384.329350,0.626870
383.598950,0.620886
382.868550,0.614901
382.138150,0.606224
381.407750,0.597546
380.677350,0.588869
379.946950,0.580192
379.216550,0.571514
378.486150,0.562837
377.755750,0.554159
377.025350,0.545482
376.294950,0.536804
375.564550,0.536804
374.834150,0.541532
374.103750,0.546260
373.373350,0.550987
372.642950,0.555715
371.912550,0.560443
371.182150,0.565171
370.451750,0.569898
369.721350,0.574626
368.990950,0.579354
368.260550,0.584081
367.530150,0.588809
366.799200,0.593537
366.068800,0.598265
365.338400,0.602992
364.608000,0.607720
363.877600,0.603232
363.147200,0.601436
362.416800,0.598743
361.686400,0.596050
360.956000,0.593357
360.225600,0.590664
359.495200,0.587971
