frequency (cm^-1),energy transmitted
718.127650,0.160233
717.397250,0.132855
716.666850,0.109291
715.936450,0.083820
715.206050,0.058348
714.475650,0.059246
713.745250,0.060144
713.014850,0.060144
712.284450,0.060144
711.554050,0.061041
710.823100,0.068223
710.092700,0.095452
709.362300,0.122681
708.631900,0.149910
707.901500,0.177139
707.171100,0.204369
706.440700,0.231598
705.710300,0.258827
704.979900,0.287253
704.249500,0.313285
703.519100,0.321364
702.788700,0.324955
702.058300,0.325853
701.327900,0.325853
700.597500,0.324955
699.867100,0.324057
699.136700,0.324955
698.406300,0.325853
697.675900,0.328546
696.945500,0.330341
696.215100,0.333932
695.484700,0.335727
694.754300,0.336625
694.023900,0.336625
693.293500,0.335727
692.563100,0.334829
691.832700,0.333932
691.102300,0.333034
690.371900,0.331239
689.641500,0.329443
688.911100,0.327648
688.180700,0.325853
687.450300,0.324057
686.719900,0.322262
685.989500,0.321364
685.259100,0.319569
684.528700,0.317774
683.798300,0.315978
683.067900,0.314183
682.337500,0.312388
681.607100,0.310592
680.876700,0.308797
680.146300,0.307002
679.415900,0.305206
678.685500,0.303411
677.955100,0.301616
677.224700,0.298025
676.493750,0.291293
675.763350,0.272890
675.032950,0.281867
674.302550,0.275583
673.572150,0.271095
672.841750,0.263914
672.111350,0.260323
671.380950,0.258528
670.650550,0.254937
669.920150,0.251346
669.189750,0.248654
668.459350,0.245961
667.728950,0.241472
666.998550,0.239677
666.268150,0.236086
665.537750,0.233393
664.807350,0.230700
664.076950,0.225314
663.346550,0.215619
662.616150,0.205925
661.885750,0.196230
661.155350,0.186535
660.424950,0.176840
659.694550,0.167145
658.964150,0.157451
658.233750,0.147756
657.503350,0.138061
656.772950,0.128366
656.042550,0.120287
655.312150,0.111759
654.581750,0.103232
653.851350,0.094704
653.120950,0.086176
652.390550,0.079892
651.660150,0.072711
650.929750,0.066427
650.199350,0.061041
649.468950,0.056553
648.738550,0.052962
648.008150,0.049372
647.277750,0.044883
646.547350,0.042190
645.816950,0.039497
645.086550,0.035907
644.356150,0.032316
643.625750,0.070018
642.895350,0.069120
642.164400,0.068223
641.434000,0.065530
640.703600,0.061939
639.973200,0.061939
639.242800,0.061939
638.512400,0.061041
637.782000,0.060144
637.051600,0.060144
636.321200,0.060144
635.590800,0.061041
634.860400,0.061041
634.130000,0.061341
633.399600,0.061640
632.669200,0.061939
631.938800,0.061939
631.208400,0.061939
630.478000,0.062837
629.747600,0.063734
629.017200,0.063734
628.286800,0.063734
627.556400,0.063734
626.826000,0.064632
626.095600,0.064632
625.365200,0.066427
624.634800,0.067325
623.904400,0.069120
623.174000,0.079892
622.443600,0.084201
621.713200,0.123878
620.982800,0.161580
620.252400,0.163375
619.522000,0.163375
618.791600,0.176840
618.061200,0.203770
617.330800,0.245063
616.600400,0.258528
615.870000,0.281867
615.139600,0.308797
614.409200,0.308797
613.678800,0.321364
612.948400,0.368043
612.218000,0.368043
611.487600,0.368043
610.757200,0.368043
610.026800,0.378815
609.296400,0.392280
608.566000,0.392280
607.835600,0.392280
607.104650,0.403052
606.374250,0.403052
605.643850,0.403950
604.913450,0.405745
604.183050,0.405745
603.452650,0.415619
602.722250,0.415619
601.991850,0.415619
601.261450,0.360862
600.531050,0.371634
599.800650,0.377020
599.070250,0.373429
598.339850,0.381508
597.609450,0.389587
596.879050,0.394075
596.148650,0.403052
595.418250,0.406643
594.687850,0.410233
593.957450,0.412029
593.227050,0.414722
592.496650,0.416517
591.766250,0.417415
591.035850,0.419210
590.305450,0.444345
589.575050,0.444345
588.844650,0.445242
588.114250,0.446140
587.383850,0.446140
586.653450,0.427289
585.923050,0.449731
585.192650,0.449731
584.462250,0.450628
583.731850,0.451526
583.001450,0.451526
582.271050,0.433573
581.540650,0.435368
580.810250,0.454219
580.079850,0.454219
579.349450,0.454219
578.619050,0.455117
577.888650,0.455117
577.158250,0.436266
576.427850,0.436266
575.697450,0.456912
574.967050,0.456912
574.236650,0.456912
573.506250,0.456912
572.775300,0.438959
572.044900,0.438959
571.314500,0.456014
570.584100,0.456014
569.853700,0.456014
569.123300,0.456014
568.392900,0.456014
567.662500,0.432675
566.932100,0.430880
566.201700,0.455117
565.471300,0.455117
564.740900,0.454219
564.010500,0.454219
563.280100,0.453920
562.549700,0.453621
561.819300,0.453321
561.088900,0.453321
560.358500,0.452424
559.628100,0.453321
558.897700,0.453321
558.167300,0.452124
557.436900,0.450928
556.706500,0.449731
555.976100,0.449731
555.245700,0.449731
554.515300,0.449731
553.784900,0.449731
553.054500,0.447935
552.324100,0.446140
551.593700,0.446140
550.863300,0.446140
550.132900,0.446140
549.402500,0.446140
548.672100,0.443896
547.941700,0.441652
547.211300,0.440754
546.480900,0.439856
545.750500,0.439856
545.020100,0.439856
544.289700,0.437612
543.559300,0.435368
542.828900,0.435368
542.098500,0.434470
541.368100,0.433573
540.637700,0.433573
539.907300,0.427289
539.176900,0.427289
538.445950,0.427289
537.715550,0.427289
536.985150,0.423698
536.254750,0.420108
535.524350,0.420108
534.793950,0.420108
534.063550,0.420108
533.333150,0.417415
532.602750,0.414722
531.872350,0.414722
531.141950,0.413824
530.411550,0.413824
529.681150,0.413824
528.950750,0.411131
528.220350,0.408438
527.489950,0.408438
526.759550,0.408438
526.029150,0.408438
525.298750,0.408438
524.568350,0.407540
523.837950,0.407540
523.107550,0.406643
522.377150,0.406643
521.646750,0.406643
520.916350,0.406643
520.185950,0.400359
519.455550,0.400359
518.725150,0.400359
517.994750,0.400359
517.264350,0.396320
516.533950,0.392280
515.803550,0.392280
515.073150,0.390485
514.342750,0.390485
513.612350,0.385996
512.881950,0.382406
512.151550,0.382406
511.421150,0.381508
510.690750,0.376122
509.960350,0.371634
509.229950,0.371634
508.499550,0.370736
507.769150,0.366248
507.038750,0.362657
506.308350,0.362657
505.577950,0.359066
504.847550,0.353680
504.116600,0.352783
503.386200,0.351885
502.655800,0.347397
501.925400,0.342908
501.195000,0.342908
500.464600,0.338420
499.734200,0.333932
499.003800,0.333932
498.273400,0.333932
497.543000,0.329443
496.812600,0.329443
496.082200,0.324955
495.351800,0.323160
494.621400,0.314183
493.891000,0.312388
493.160600,0.307899
492.430200,0.303411
491.699800,0.298923
490.969400,0.298923
490.239000,0.298923
489.508600,0.289048
488.778200,0.289048
488.047800,0.289048
487.317400,0.284560
486.587000,0.280072
485.856600,0.280072
485.126200,0.274686
484.395800,0.269300
483.665400,0.269300
482.935000,0.269300
482.204600,0.260323
481.474200,0.260323
480.743800,0.255835
480.013400,0.250449
479.283000,0.244165
478.552600,0.242370
477.822200,0.234291
477.091800,0.232496
476.361400,0.228007
475.631000,0.228007
474.900600,0.218133
474.170200,0.216338
473.439800,0.216338
472.709400,0.201975
471.979000,0.187612
471.248600,0.173250
470.518200,0.169659
469.787250,0.167864
469.056850,0.167864
468.326450,0.166068
467.596050,0.161580
466.865650,0.159785
466.135250,0.157989
465.404850,0.156194
464.674450,0.152603
463.944050,0.148115
463.213650,0.144524
462.483250,0.140934
461.752850,0.139138
461.022450,0.136445
460.292050,0.131957
459.561650,0.097846
458.831250,0.097846
458.100850,0.089767
457.370450,0.080566
456.640050,0.071364
455.909650,0.062163
455.179250,0.052962
454.448850,0.047576
453.718450,0.046679
452.988050,0.046679
452.257650,0.064034
451.527250,0.081388
450.796850,0.098743
450.066450,0.096948
449.336050,0.095153
448.605650,0.094255
447.875250,0.092460
447.144850,0.091562
446.414450,0.088869
445.684050,0.086176
444.953650,0.084381
444.223250,0.081688
443.492850,0.078097
442.762450,0.075404
442.032050,0.073609
441.301650,0.071813
440.571250,0.070916
439.840850,0.069120
439.110450,0.068223
438.380050,0.067325
437.649650,0.065530
436.919250,0.065530
436.188850,0.063734
435.457900,0.062837
434.727500,0.061041
433.997100,0.059246
433.266700,0.057451
432.536300,0.055655
431.805900,0.053860
431.075500,0.052065
430.345100,0.050269
429.614700,0.048474
428.884300,0.046679
428.153900,0.043986
427.423500,0.042190
426.693100,0.040395
425.962700,0.038600
425.232300,0.036804
424.501900,0.035009
423.771500,0.032316
