x,y
0.00,99.15
0.00,99.43
0.00,99.43
0.00,99.43
0.00,99.43
0.00,99.43
0.00,99.43
0.00,99.43
0.00,99.43
0.00,99.43
0.00,99.43
0.00,99.43
0.00,99.43
0.00,99.43
0.00,99.43
0.00,99.43
0.00,99.72
0.00,99.72
0.00,99.72
0.00,99.72
0.00,99.72
0.00,99.72
0.00,99.43
0.00,99.43
0.00,99.43
0.00,99.43
0.00,99.43
0.00,99.43
0.00,99.43
0.00,99.43
0.00,99.43
0.00,99.72
0.00,99.72
0.00,99.72
0.00,99.72
0.00,99.72
0.00,99.72
0.00,99.72
0.00,99.72
0.00,99.72
0.00,99.72
0.00,99.72
0.00,99.72
0.00,99.72
0.00,99.72
0.00,99.72
0.00,100.00
0.00,100.00
0.00,100.00
0.00,99.72
0.00,99.72
0.00,99.72
0.00,99.72
0.00,99.72
0.00,99.72
0.00,100.00
0.00,99.72
0.00,99.72
0.00,99.72
0.00,99.72
0.00,99.72
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
0.00,100.00
10.00,98.87
40.00,20.11
50.00,98.87
80.00,20.40
90.00,98.87
100.00,20.11
100.00,20.11
100.00,20.11
100.00,20.11
100.00,20.11
100.00,20.11
100.00,20.11
100.00,20.11
100.00,20.11
100.00,20.11
100.00,20.11
100.00,20.11
100.00,20.11
100.00,20.11
100.00,20.11
100.00,20.11
100.00,20.11
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,20.11
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.55
100.00,19.55
100.00,19.55
100.00,19.55
100.00,19.55
100.00,19.55
100.00,19.55
100.00,19.55
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,19.83
100.00,20.68
100.00,21.81
100.00,22.95
100.00,24.08
100.00,25.21
100.00,26.35
100.00,27.48
100.00,28.61
100.00,29.75
100.00,30.88
100.00,32.01
100.00,33.14
100.00,34.28
100.00,35.41
100.00,36.54
100.00,37.68
100.00,38.81
100.00,39.94
100.00,41.08
100.00,42.21
100.00,43.34
100.00,44.48
100.00,45.61
100.00,46.74
100.00,47.88
100.00,49.01
100.00,50.14
100.00,51.27
100.00,52.41
100.00,53.54
100.00,54.67
100.00,55.81
100.00,56.94
100.00,58.07
100.00,59.21
100.00,60.34
100.00,61.47
100.00,62.61
100.00,63.74
100.00,64.87
100.00,66.01
100.00,67.14
100.00,68.27
100.00,69.41
100.00,70.54
100.00,71.67
100.00,72.80
100.00,73.94
100.00,75.07
100.00,76.20
100.00,77.34
100.00,78.47
100.00,79.60
100.00,80.74
100.00,81.87
100.00,83.00
100.00,84.14
100.00,85.27
100.00,86.40
100.00,87.54
100.00,88.67
100.00,89.80
100.00,90.93
100.00,92.07
100.00,93.20
100.00,94.33
100.00,95.47
100.00,96.60
100.00,97.73
100.00,98.58
100.00,98.30
100.00,98.30
100.00,98.30
100.00,98.30
100.00,98.30
100.00,98.30
100.00,98.30
100.00,98.30
100.00,98.30
100.00,98.30
100.00,98.30
100.00,98.30
100.00,98.30
100.00,98.30
100.00,98.58
100.00,98.58
100.00,98.58
100.00,98.30
100.00,98.58
100.00,98.58
100.00,98.58
100.00,98.58
100.00,98.30
100.00,98.30
100.00,98.30
100.00,98.30
100.00,98.30
100.00,98.30
100.00,98.30
100.00,98.58
100.00,98.58
100.00,98.58
100.00,98.58
100.00,98.58
100.00,98.58
100.00,98.58
100.00,98.58
100.00,98.58
100.00,98.58
100.00,98.58
100.00,98.58
100.00,98.58
100.00,98.58
100.00,98.58
100.00,98.87
100.00,98.87
100.00,98.87
100.00,98.87
100.00,98.87
100.00,98.87
100.00,98.87
100.00,98.87
100.00,98.87
100.00,98.58
100.00,98.58
100.00,98.58
100.00,98.58
100.00,98.58
100.00,98.58
100.00,98.87
100.00,98.87
100.00,98.87
